,Id,Abstract,Category
6621,6621,begin systematic study enumerative combinatorics mixed succession rules succession rules associated generating tree nodes allowed produce sons several different levels according different production rules deal specific case namely two different production rules whose rule operators commute situation able give general formula expressing sequence associated mixed succession rules terms sequences associated component production rules end providing examples illustrating approach ,math.CO
6622,6622,decomposition graph set subgraphs whose edges partition g decomposition conjecture posed hoffmann ostenhof states every connected cubic graph decomposed spanning tree regular subgraph matching settled special classes graphs one first results hamiltonian graphs past two years several new results obtained adding classes plane claw free connected tree width graphs list paper regard natural extension hamiltonian graphs removing hamiltonian cycle cubic graph leaves perfect matching conversely removing perfect matching cubic graph g leaves disjoint union cycles contracting cycles yields new graph g graph g star like g star perfect matching making hamiltonian graphs star like extend technique used prove hamiltonian graphs satisfy decomposition conjecture show connected star like graphs satisfy well ,math.CO
6623,6623,obtain query lower bound quantum algorithms solving phase estimation problem analysis generalizes existing lower bound approaches case oracle q given controlled powers q p q example shor order finding algorithm setting prove log epsilon lower bound number applications q p q p bound tight due matching upper bound obtain lower bound using new technique based frequency analysis ,quant-ph
6624,6624,vector boson fusion associated production lhc provide key information strength structure higgs couplings standard model particles using effective field theory approach study effects next leading order nlo qcd corrections matched parton shower selected observables various spin hypotheses find inclusion nlo corrections needed reduce theoretical uncertainties total rates well reliably predict shapes distributions results obtained fully automatic way via feynrules madgraph amc nlo ,hep-ph
6625,6625,continue study local gauge invariant yang mills action containing mass parameter constructed previous paper starting nonlocal gauge invariant mass dimension two operator f mu nu f mu nu return briefly renormalizability model proven orders perturbation theory embedding general model larger symmetry content point existence nilpotent brst symmetry although action contains extra anti commuting tensor fields coupling constants prove model limit vanishing mass equivalent ordinary massless yang mills theories full theory renormalized explicitly two loops msbar scheme renormalization group functions presented end comments potential relevance gauge model issue dynamical gluon mass generation ,hep-th
6626,6626,provide simple efficient algorithm computing euclidean projection point onto capped simplex simplex additional uniform bound coordinate together elementary proof matlab c implementations proposed algorithm downloaded https eng ucmerced edu people wwang ,cs.LG
6627,6627,continuous wave raman amplification silicon waveguides negative electrical power dissipation reported shown p n junction simultaneously achieve carrier sweep leading net continuous wave gain electrical power generation approach also applicable silicon raman lasers third order nonlinear optical devices ,physics.optics
6628,6628,given simplicial complex collection subcomplexes covering nerve theorem fundamental tool topological combinatorics guarantees certain connectivity simplicial complex connectivity conditions intersection subcomplexes satisfied show possible extend theorem replacing connectivity conditions intersection subcomplexes connectivity conditions union interesting sake use extension generalize various ways meshulam lemma powerful homological version sperner lemma also prove generalization meshulam lemma somehow reminiscent polytopal generalization sperner lemma de loera peterson su latter result use different approach know whether way get via nerve theorem kind ,math.CO
6629,6629,let e subseteq mathbb f q set dimensional vector space finite field q elements satisfies e q exist x e e cdot x q particular e e cdot e e mathbb f q ,math.CO
6630,6630,low temperature k thermoelectric properties semiconducting ruin metallic irin reported ruin narrow band gap semiconductor large n type seebeck coefficient room temperature k mu v k thermoelectric figure merit zt k small high electrical resistivity thermal conductivity kappa k w k irin metal low thermopower room temperature k mu v k iridium substitution ruthenium site dramatic effect transport properties leads large improvement power factor corresponding figure merit zt k improving efficiency material magnitude ,cond-mat.mtrl-sci
6631,6631,used combination high resolution hubble space telescope wfpc wide field ground based observations ultraviolet optical bands study blue straggler star bss population outer halo globular cluster ngc entire radial extent total bright bss corresponding identified bss projected radial distribution found bimodal high central peak well defined minimum intermediate radii r sim upturn outskirts detailed star counts even inner region compute centre gravity cluster accurate extended radial density profile ever published system profile reasonably well reproduced standard king model extended core rc simeq modest value concentration parameter c simeq however deviation model noted external region cluster r centre feature needs investigated order assess possible presence tidal tail cluster ,astro-ph.GA
6632,6632,previous work studied pattern count singly restricted permutations work focus patterns length multiply restricted permutations especially double triple pattern avoiding permutations derive explicit formulae generating functions various occurrences length patterns multiply restricted permutations well combinatorial interpretations non trivial pattern relationships ,math.CO
6633,6633,quantile binary classifier uses rule classify x p x x otherwise fixed quantile parameter shown support vector machines svms limit quantile classifiers paper show using asymmetric cost misclassification svms appropriately extended recover limit quantile binary classifier present principled algorithm solve extended svm classifier values simultaneously two implications first one recover entire conditional distribution p x x second build risk agnostic svm classifier cost misclassification need known apriori preliminary numerical experiments show effectiveness proposed algorithm ,cs.LG
6634,6634,article continuation previous work dealt topological obstructions reductions bundle linear frames spacetime manifold particular chain subgroups gl article corresponding geometrical information connections torsion curvature automorphisms reductions discussed details elaborated upon certain sequence reductions gl four dimensional spacetime manifold ,gr-qc
6635,6635,paper deals multi term generalisation time fractional diffusion wave equation general operators discrete spectrum well positive hypoelliptic operators homogeneous multi point time nonlocal conditions several examples settings nonlocal problems applicable given results discrete spectrum also applied treat case general homogeneous hypoelliptic left invariant differential operators general graded lie groups using representation theory group problems show existence uniqueness explicit representation formulae solutions ,math.AP
6636,6636,recent advances model compression provided procedures compressing large neural networks fraction original size retaining accuracy however approaches rely access original training set might always possible network compressed trained large dataset dataset whose release poses privacy safety concerns may case biometrics tasks present method data free knowledge distillation able compress deep neural networks trained large scale datasets fraction size leveraging extra metadata provided pretrained model release also explore different kinds metadata used method discuss tradeoffs involved using ,cs.LG
6637,6637,paper investigate system describing electrically charged particles whole space r main goal describe large time behavior solutions start evolution initial data small size achieved using radially symmetric self similar solutions ,math.AP
6638,6638,new method proposed calculate polarization vector molecule monochromatic external field anomalous despersion domain method takes account instantaneous switching field simple modification method allows one consider general switching procedure illustration method fourier components polarization vector lih molecule anomalous dispersion domain calculated ,quant-ph
6639,6639,schr odinger like equation written terms displacement operator solved analytically inverse square plus coulomb like potential starting new hamiltonian effects spatially dependent mass bound states normalized wave functions usual inverse square plus coulomb interaction discussed ,quant-ph
6640,6640,improve luczak upper bounds length longest cycle random graph g n supercritical phase n n n new upper bound n probability n approaches infinity letting c n equivalence g n p g n implies result g n p p c n c approaching c omega n ,math.CO
6641,6641,one instanton predictions obtained seiberg witten curve derived theory landsteiner lopez coulomb branch n supersymmetric su n gauge theory matter hypermultiplet antisymmetric representation since cubic curve describes riemann surface non hyperelliptic systematic perturbation expansion hyperelliptic curve developed comparable expansion seiberg witten differential calculation period integrals sw differential method residues hoker krichever phong enables us compute prepotential explicitly one instanton order shown one instanton predictions su su su agree previously available results su n n analysis provides explicit predictions curve derived theory one instanton level field theory ,hep-th
6642,6642,derive analytical expression novel large scale structure observable line correlation function line correlation function constructed three point correlation function phase density field robust statistical measure allowing extraction information non linear non gaussian regime show perturbation theory line correlation sensitive coupling kernel f governs non linear gravitational evolution density field compare analytical expression results numerical simulations find sigma agreement separations r mpc h fitting formulae power spectrum non linear coupling kernel small scales allow us extend prediction strongly non linear regime find sigma agreement simulations r mpc h discuss advantages line correlation relative standard statistical measures like bispectrum unlike latter line correlation independent bias regime bias local linear furthermore variance line correlation independent gaussian variance modulus density field suggests line correlation probe precisely non linear regime gravity less contamination power spectrum variance ,astro-ph.CO
6643,6643,introduce develop novel approach outlier detection based adaptation random subspace learning proposed method handles high dimension low sample size traditional low dimensional high sample size datasets essentially avoid computational bottleneck techniques like minimum covariance determinant mcd computing needed determinants associated measures much lower dimensional subspaces theoretical computational development approach reveal computationally efficient regularized methods high dimensional low sample size often competes favorably existing methods far percentage correct outlier detection concerned ,stat.ML
6644,6644,present preliminary results experimental study exploring helium photospheric conditions white dwarf stars data collected sandia national laboratories z machine largest x ray source earth helium results many applications ranging validating current db white dwarf model atmospheres providing accurate pressure shifts varying temperatures densities much broader context helium data used guide theoretical developments new continuum lowering models two electron atoms also discuss future applications updated experimental design enables us sample greater range densities temperatures gas compositions ,astro-ph.SR
6645,6645,min cut clustering based minimizing one two heuristic cost functions proposed shi malik spawned tremendous research analytic algorithmic graph partitioning image segmentation communities last decade however unclear heuristics derived general principle facilitating generalization new problem settings motivated existing graph partitioning framework derive relationships optimizing relevance information defined information bottleneck method regularized cut k partitioned graph fast mixing graphs show cost functions introduced shi malik well approximated rate loss predictive information location random walkers graph graphs generated stochastic algorithm designed model community structure optimal information theoretic partition optimal min cut partition shown high probability ,stat.ML
6646,6646,consider forward backward greedy algorithms solving sparse feature selection problems general convex smooth functions state art greedy method forward backward greedy algorithm foba obj requires solve large number optimization problems thus scalable large size problems foba gdt algorithm uses gradient information feature selection forward iteration significantly improves efficiency foba obj paper systematically analyze theoretical properties forward backward greedy algorithms main contributions derive better theoretical bounds existing analyses regarding foba obj general smooth convex functions show foba gdt achieves theoretical performance foba obj condition restricted strong convexity condition new bounds consistent bounds special case least squares fills previously existing theoretical gap general convex smooth functions show restricted strong convexity condition satisfied number independent samples bar k log bar k sparsity number dimension variable apply foba gdt conditional random field objective sensor selection problem human indoor activity recognition results show foba gdt outperforms methods including ones based forward greedy selection l regularization ,stat.ML
6647,6647,optomechanical systems based nanophotonics advancing field precision motion measurement quantum control nanomechanical sensing context iii v semiconductors offer original assets like heteroepitaxial growth optimized metamaterials photon phonon interactions gaas already demonstrated high performances optomechanics suffers two photon absorption tpa telecom wavelength limit cooperativity investigate tpa free iii v semiconductor materials optomechanics applications gaas lattice matched ga p al ga report fabrication optical characterization high frequency mhz optomechanical disks made two materials demonstrating high optical mechanical q ambient conditions finally achieve operating new devices laser sustained optomechanical self oscillators draw first comparative study existing gaas systems ,physics.optics
6648,6648,study intersection lattice hyperplane arrangement recently introduced hetyei showed number regions arrangement median genocchi number using different method refine hetyei result providing combinatorial interpretation coefficients characteristic polynomial intersection lattice arrangement also show obius invariant intersection lattice nonmedian genocchi number genocchi numbers count class permutations known dummont permutations median genocchi numbers count derangements class show signless coefficients characteristic polynomial count dumont like permutations given number cycles enables us derive formulas generating function characteristic polynomial reduce known formulas generating functions genocchi numbers median genocchi numbers byproduct work obtain new models genocchi median genocchi numbers ,math.CO
6649,6649,present high resolution sub millimeter interferometric imaging class protostar l irs iras micron mm submillimeter array sma combined array research millimeter astronomy carma detect signature edge disk surrounding protostar observed diameter au sub millimeter images mass disk estimated sun assuming optically thin isothermal dust emission millimeter spectral index observed quite shallow spatial scales probed alpha implying dust opacity spectral index beta model emission disk surrounding envelope using monte carlo radiative transfer codes simultaneously fitting sub millimeter visibility amplitudes sub millimeter images resolved l arcmin image spectral energy distribution mid infrared spectrum best fitting model disk radius r au highly flared h r radial density profile rho r mass sun scale height au au factor two greater vertical hydrostatic equilibrium resolved millimeter observations indicate disks may grow rapidly throughout class phase mass radius young disk around l comparable disks around pre main sequence stars however disk considerably vertically extended possibly due combination lower protostellar mass infall onto disk upper layers little settling micron sized dust grains ,astro-ph.GA
6650,6650,analyse topological orbifold conformal field theories symmetric product complex surface exploiting mathematics literature show canonical quotient operator ring structure constants given hurwitz numbers proves conjecture physics literature extremal correlators moreover allows leverage results combinatorics symmetric group compute structure constants explicitly recall full orbifold chiral ring given symmetric orbifold frobenius algebra construction enables computation topological genus zero genus one correlators prove vanishing higher genus contributions efficient description topological correlators sets stage proof topological ads cft correspondence indeed propose concrete mathematical incarnation proof relating gromow witten theory bulk quantum cohomology hilbert scheme boundary ,hep-th
6651,6651,density modeling notoriously difficult high dimensional data one approach problem search lower dimensional manifold captures main characteristics data recently gaussian process latent variable model gplvm successfully used find low dimensional manifolds variety complex data gplvm consists set points low dimensional latent space stochastic map observed space show interpreted density model observed space however gplvm trained density model therefore yields bad density estimates propose new training strategy obtain improved generalisation performance better density estimates comparative evaluations several benchmark data sets ,stat.ML
6652,6652,analyze branching ratios b ds ds decays using factorization hypothesis b transition form factors taken model independent analysis done caprini lellouch neubert based heavy quark spin symmetry dispersive constraints including short distance power corrections leptonic decay constants fds fds calculated assuming molecular structure ds ds mesons calculated branching ratios b meson two body decays compared experimental data theoretical results ,hep-ph
6653,6653,general relativistic calculations made neutrino antineutrino annihilation electron positron pairs near surface neutron star found efficiency process enhanced newtonian values factor regime applicable type ii supernovae factor collapsing neutron stars ,astro-ph
6654,6654,model inner regions accretion flows presented due disc instabilities cold dense material clumped deep sheets rings surrounding density enhancements hot tenuous gas coronal dissipation processes occur expect situation relevant accretion rate close eddington disc radiation pressure dominated may apply narrow line seyfert nls galaxies scenario hard x ray source obscured observers detected x ray emission dominated reflection walls sheets simple comptonization calculation shows large photon indices characteristic nlss natural outcome two reprocessors closely surrounding hard x ray source test model fitting xmm newton spectrum nls h kev reflection dominated ionized disc models good fit found three different reflectors subject gamma power law iron overabundance still required fit sharp drop spectrum around kev note even small corrugation accretion disc may result gamma strong reflection component observed spectrum therefore model may also explain strength variability characteristics mcg fe k line idea needs tested broadband xmm newton observations nlss ,astro-ph
6655,6655,microscopic physics behind low lattice thermal conductivity single crystal rocksalt lead telluride pbte investigated mode dependent phonon normal umklapp scattering rates impact thermal conductivity quantified first principles based anharmonic lattice dynamics calculations accurately reproduce thermal conductivity wide temperature range low thermal conductivity pbte attributed scattering longitudinal acoustic phonons transverse optical phonons large anharmonicity small group velocity soft transverse acoustic phonons results enhancing relative contribution optical phonons usually minor heat carrier bulk materials ,cond-mat.mtrl-sci
6656,6656,classification involves finding rules partition given data set disjoint groups one class data mining problems approaches proposed far mining classification rules large databases mainly decision tree based symbolic learning methods connectionist approach based neural networks thought well suited data mining one major reasons cited knowledge generated neural networks explicitly represented form rules suitable verification interpretation humans paper examines issue newly developed algorithms rules similar concise generated symbolic methods extracted neural networks data mining process using neural networks emphasis rule extraction described experimental results comparison previously published works presented ,cs.LG
6657,6657,paper study free boundary problem growth multi layer tumors necrotic phase tumor region strip like divided necrotic region proliferating region two free boundaries upper free boundary tumor surface governed stefan condition lower free boundary interface separating necrotic region proliferating region evolution implicit intrinsically governed obstacle problem prove problem unique flat stationary solution exists positive constant gamma flat stationary solution asymptotically stable cell cell adhesiveness gamma gamma unstable gamma gamma ,math.AP
6658,6658,propose several procedures creating new families integer sequences based method cantor diagonalization modify generalize method paper includes explicit formulas proposed families integer sequences ,math.CO
6659,6659,study reflection transmission coefficients absorption cross section scalar fields background lifshitz black hole three dimensional conformal gravity z show absorption cross section vanishes low high frequency limit also determine quasinormal modes scalar perturbations study stability black holes scalar field perturbations ,gr-qc
6660,6660,lensing spherically symmetric static spacetime considered based lightlike geodesic equation without approximations fixing two radius values r r lensing observation event somewhere r static light sources distributed r coded lens equation explicitly given terms integrals metric coefficients lens equation relates two angle variables easily plotted metric coefficients specified allows visualize convenient way relevant lensing properties giving image positions apparent brightnesses image distortions etc two examples treated lensing barriola vilenkin monopole lensing ellis wormhole ,gr-qc
6661,6661,charge detection utilizing highly biased quantum point contact become effective probe studying electron quantum dot circuits measurements double triple quantum dot circuits performed clarify back action role charge sensing confined electrons quantum point contact triggers inelastic transitions occur quite generally specific device measurement conditions transitions manifest bounded regimes telegraph noise within stability diagram nonequilibrium transition artificial atomic molecular behavior identified consequences quantum information applications discussed ,cond-mat.mes-hall
6662,6662,every labeled forest mathsf f set vertices consider subgroup g symmetric group n generated cycles determined maximal paths mathsf f say g chain group forest mathsf f paper study relation forest chain group particular find chain groups members several families forests finally prove copy dihedral group cardinality n inside n achieved chain group forest ,math.CO
6663,6663,contact binary systems also known w uma systems consist pair hydrogen burning dwarf stars orbiting closely share common envelope although relatively common yet established consensus principle evolutionary questions surrounding form evolve time become one observational clue evolutionary history abrupt termination orbital period distribution around hours undertaken observational study discovery fast w uma systems calvin rehoboth observatory data archive follow calvin rehoboth observatory candidate fast systems catalina sky survey follow reports potentially fast systems recently published surveys find follow particularly important many surveys taken purposes lead ambiguous incorrect claims periods less five hours results date may characterized showing two distinct components steeply decaying tail associated previously known cutoff along low amplitude apparently uniform distribution extends hours confirmation greater sensitivity abruptness cutoff seems imply dominant mechanism system formation mechanism determines system lifetime strong period dependence time appears second mechanism work well leads formation ultrafast component histogram ,astro-ph.SR
6664,6664,presence outliers prevalent machine learning applications may produce misleading results paper new method dealing outliers anomal samples proposed overcome outlier issue proposed method combines global local views samples combination views algorithm performs robust manner experimental results show capabilities proposed method ,cs.LG
6665,6665,derive hole probability distribution smallest eigenvalue chiral hermitian random matrices corresponding dirac operators coupled massive quarks qcd expressed terms qcd partition function mesoscopic regime universality explicitly related microscopic massive bessel kernel ,hep-th
6666,6666,recently tachyonic field depicted dark energy model represent present acceleration universe paper considered mixture tachyonic fluid perfect fluid purpose considered barotropic fluid generalized chaplygin gas g c g considered particular form scale factor solved equations motion get exact solutions density tachyonic potential tachyonic field introduced coupling term show interaction decays time also shown nature potentials vary interaction term reduces potential cases ,gr-qc
6667,6667,explore consequences w infinity symmetry fermionic field theory c matrix model derive exact ward identities relating correlation functions bilocal operator identities expressed equations satisfied effective action three dimensional theory contain non perturbative information model use identities calculate two point function bilocal operator double scaling limit extract operator whose two point correlator single pole imaginary integer value energy rewrite winf charges terms operators matrix model use derive constraints satisfied partition function matrix model general time dependent potential ,hep-th
6668,6668,paper investigate properties solution textbf u left u cdots u k right following generalized parabolic system begin equation left u right nabla cdot left mu mathcal left nabla u u x right mathcal b left u x right right qquad left leq leq k right end equation porous medium type range exponents frac n n function u depends components solution textbf u structural conditions vector fields mathcal mathcal b first get uniform l infty bound function u geq tau conservation l mass component u cdots k harnack type inequality last property paper also show local continuity solution textbf u left u cdots u k right intrinsic scaling components solution textbf u modulus continuity exists depends ratio u components u cdots k ,math.AP
6669,6669,describe examples support conjecture horizon area near equilibrium black hole adiabatic invariant include schwarzschild black hole perturbed quasistatic scalar fields may minimally nonminimally coupled curvature kerr black influence scalar radiation superradiance treshold reissner nordstr om black hole absorbing charge marginally clarify somewhat conditions conjecture true desired adiabatic theorem provides important motivation scheme black hole quantization ,gr-qc
6670,6670,investigate transport properties three terminal graphene devices one terminal superconducting two normal metals terminals connected nanoribbons electron transfer et crossed andreev reflection car identified via non local signal two normal terminals analytical expressions et car symmetric devices found compute et car numerically asymmetric devices et dominates car symmetric devices car dominate et asymmetric devices zero energy modes zigzag nanoribbons contribute transport ,cond-mat.mes-hall
6671,6671,developing efficient anode materials low electrode voltage high specific capacity superior rate capability urgently required road commercially viable sodium ion batteries sibs aiming finding new sib anode material investigate electrochemical properties naxtio compounds unprecedented penta oxygen coordinated trigonal bipyramid tb structures using first principles calculations identifying four different tb phases perform optimization crystal structures calculate energetics sodium binding energy formation energy electrode potential activation energy na ion migration computations reveal tb phase best choice among four tb phases sib anode material due relatively low volume change upon na insertion low electrode voltage v possibility realizing highest specific capacity mah g fully sodiation x reasonably low activation barriers ev na content x x analysis electronic density states charge density difference upon sodiation find naxtio compounds tb phases change electron insulating electron conducting material due electron transfer na atom ti ion ordering ti ti redox couple sib operation ,cond-mat.mtrl-sci
6672,6672,aims statistical properties radio halos used discriminate among possible models origin therefore unbiased exhaustive investigation direction crucial methods goal mind paper revise occurrence radio halos redshift range combining low redshift z statistical study xbacs clusters nvss giovannini et al recent results radio follow reflex ebcs clusters gmrt radio halo survey higher redshift z results find significant statistical evidence sigma increase fraction clusters radio halos x ray luminosity mass parent clusters show increase line statistical calculations based acceleration scenario argue fundamental expectation scenario probability radio halos emitting hundred mhz larger ghz frequencies thus future radio interferometers operating low frequencies lofar lwa detect larger number radio halos respect caught present ghz observations also show expected increase fraction clusters radio halos cluster mass measured future lofar lwa surveys less strong present surveys ,astro-ph
6673,6673,present classification bulges complete sample edge disk galaxies derived rc third reference catalogue bright galaxies de vaucouleurs et al visual classification bulges using digitized sky survey dss three types b p bulges elliptical type presented supported ccd images nir observations reveal dust extinction almost influence shape bulges substantial difference shape bulges optical nir analysis reveals bulges box peanut shaped b p frequency b p bulges morphological types sd particular first time large frequency b p bulges reported galaxies late sd fraction observed b p bulges large enough explain b p bulges bars ,astro-ph
6674,6674,strongly lensed active galactic nuclei agn provide unique opportunity make progress study evolution correlation mass supermassive black holes mathcal bh host galaxy luminosity l host demonstrate power lensing analyzing two systems state art lens modelling techniques applied hubble space telescope imaging data use reconstructed images infer total bulge luminosity host ii published broad line spectroscopy estimate mathcal bh using called virial method enlarge sample new calibration previously published measurements study evolution correlation z consistent previous work find without taking account passive luminosity evolution data points lie local relation passive luminosity evolution taken account find bhs distant universe reside less luminous galaxies today fitting offset mathcal bh l host propto z gamma taking account selection effects obtain gamma pm pm case mathcal bh l bulge mathcal bh l total respectively test systematic uncertainties selection effects also consider reduced sample homogeneous data quality find consistent results considerably larger uncertainty due limited sample size redshift coverage gamma pm pm mathcal bh l bulge mathcal bh l total respectively highlighting need gather high quality data high redshift lensed quasar hosts result consistent scenario growth black hole predates host galaxy ,astro-ph.GA
6675,6675,low q charm production deep inelastic scattering adequately described assuming generation electroweak boson light parton scattering dominantly boson gluon fusion naturally incorporates correct threshold behaviour high q description inadequate since sum logs q c replaced treatment charm quark light parton show problem going one description solved satisfactory manner orders key ingredient constraint matching evolution physical structure function f order order alpha q addition matching value f leads new expressions coefficient functions associated charm parton unique incorporating correct threshold asymptotic behaviours order perturbation theory use improved coefficients lead improvement global fits excellent description observed f charm ,hep-ph
6676,6676,consider boson stars black holes scalar electrodynamics v shaped scalar potential boson stars come two types either ball like shell like charge density analyze properties solutions determine domains existence mass charge become equal space times develop throat shell like solutions need globally regular may possess horizon space times consist schwarzschild type black hole interior surrounded shell charged matter thus reissner nordstroem type space time exterior solutions violate black hole uniqueness mass black hole solutions related mass regular shell like solutions mass formula type first obtained within isolated horizon framework ,gr-qc
6677,6677,linear chord diagram canonically determines fatgraph hence associated genus g compute natural generating function bf c g z sum n geq bf c g n z n number bf c g n linear chord diagrams fixed genus g geq given number n geq chords find remarkably simple formula bf c g z z g r g z z g r g z polynomial degree g integral coefficients satisfying r g neq r g bf c g g neq particular bf c g z algebraic mathbb c z generalizes corresponding classical fact generating function bf c z catalan numbers corollary also calculate related generating function germaine enumeration knotted rna secondary structures found algebraic ,math.CO
6678,6678,simple procedure calculate eigenenergies quantum anharmonic oscillators presented method exact numerical computations consists merely requiring vanishing wronskian two solutions regular respectively origin infinity first one represented series expansion second one asymptotic expansion available procedure illustrated application quartic sextic oscillators ,quant-ph
6679,6679,many superconducting qubit systems use dispersive interaction qubit coupled harmonic resonator perform quantum state measurement previous works found measurements induce state transitions qubit number photons resonator high investigate transitions find push qubit two level subspace show resonant behavior function photon number develop theory observations based level crossings within jaynes cummings ladder transitions mediated terms hamiltonian typically ignored rotating wave approximation find important terms comes unexpected broken symmetry qubit potential confirm theory measuring photon occupation resonator transitions occur varying detuning qubit resonator ,quant-ph
6680,6680,let mathcal g set connected regular graphs four distinct eigenvalues exactly two eigenvalues simple mathcal g resp mathcal g set graphs belonging mathcal g resp eigenvalue mathcal g geq set connected regular graphs four distinct eigenvalues second least eigenvalue less paper prove non existence connected graphs four distinct eigenvalues least three eigenvalues simple determine graphs mathcal g product work characterize graphs belonging mathcal g geq mathcal g respectively show graphs determined spectra ,math.CO
6681,6681,galaxy disks characterised star formation histories vary systematically along hubble sequence study global star formation incorporating supernova feedback gas accretion enriched outflows disks modelled multiphase interstellar medium fixed gravitational potential star formation histories gas distributions chemical evolution explained simple sequence models primarily regulated cold gas accretion history ,astro-ph
6682,6682,supergravity compactifications general clear prescription select finite dimensional family metrics internal space family forms expand various potentials lower dimensional effective theory supersymmetric propose finite dimensional family deformations regular sasaki einstein seven manifolds relevant theory compactifications four dimensions consists integrable cauchy riemann structures corresponding complex deformations calabi yau cone non harmonic forms propose ones contained one kohn rossi cohomology groups finite dimensional naturally controls deformations cauchy riemann structures family deformations also described terms twisted cohomology base terms milnor cycles arising deformations using existing results su structure compactifications briefly discuss reduction theory class deformed sasaki einstein manifolds four dimensional gauged supergravity ,hep-th
6683,6683,consider problem learning obtaining training labels costly usually tackled literature using active learning techniques approaches provide strategies choose examples label training strategies usually based heuristics even theoretical measures learned directly used training design model aims textit learning active learning strategies using meta learning setting specifically consider pool based setting system observes examples dataset problem choose subset examples label single shot experiments show encouraging results ,cs.LG
6684,6684,investigate capabilities limitations gaussian process models jointly exploring three complementary directions scalable statistically efficient inference ii flexible kernels iii objective functions hyperparameter learning alternative marginal likelihood approach outperforms previously reported gp methods standard mnist dataset performs comparatively previous kernel based methods using rectangles image dataset breaks error rate barrier gp models using mnistm dataset showing along way scalability method unprecedented scale gp models million observations classification problems overall approach represents significant breakthrough kernel methods gp models bridging gap deep learning approaches kernel machines ,stat.ML
6685,6685,multiple instance learning mil variation traditional supervised learning problems data referred bags composed sub elements referred instances bag labels available mil variety applications content based image retrieval text categorization medical diagnosis previous work mil assume training bags fully labeled however often difficult obtain enough number labeled bags practical situations many unlabeled bags available learning framework called pu learning positive unlabeled learning address problem paper propose convex pu learning method solve mil problem experimentally show proposed method achieves better performance significantly lower computational costs existing method pu mil ,cs.LG
6686,6686,summary report workshop gr workshop rather diverging problems related quantum gravity quantum cosmology discussed since almost impossible summarize discussions coherent integrated expressions report give brief description content paper order additional comments backgrounds ,gr-qc
6687,6687,investigate existence meaning preferred length large scale distribution micron iras sources applying three tests dimensional distribution celestial sphere involving respectively rms fluctuation correlation function source number density peak number statistics hdm models find best value lambda h mpc peak spectral function p k close preferred wavelength lambda h mpc naive single scale perturbation models feature indeed generated range anticorrelation region xi r although detected recent fourier transform analyses redshift catalogs tests provide acceptable fits cdm models either omega omega agreement results current literature however quality fits less satisfactory hdm models exception peak number statistics able find parameter interval satisfying tests simultaneously results may indicate cosmic spectrum complicated smooth shapes predicted current theoretical models ,astro-ph
6688,6688,present observations analysis low mass star forming region taurus molecular cloud tmc cs j n h j c j c j observed fcrao five college radio astronomy observatory srao seoul radio astronomy observatory respectively addition spitzer infrared data mm continuum data observed mambo max planck millimetre bolometer used also perform chemical modeling investigate relative molecular distributions tmc filament based spitzer observations young stellar object along tmc filament five class ii one class young stellar objects identified outside filament comparison column densities calculated dust continuum c line emission shows co depleted much significantly ammonia peak cyanopolyyne peak column densities calculated dust continuum similar two peaks n h depleted much either peak according chemical calculation differential chemical distribution two peaks explained different timescales required reach density e different dynamical processes ,astro-ph.GA
6689,6689,review results neutrino propagation neutral charged media strong magnetic fields w gg b gg e shown neutrino energy density gets magnetic contribution charged neutral media linear magnetic field first order g f independent charge density new term enters correction neutrino kinetic energy produces anisotropic contribution neutrino index refraction consequence neutral medium highly anisotropic resonant level crossing condition takes place oscillation electron neutrinos neutrino species possible cosmological applications presented ,hep-ph
6690,6690,sensitivities sin theta without statistical errors systematic limit investigated neutrino oscillation experiments multiple reactors using analytical approach show systematic limit sin theta dominated uncorrelated systematic error sigma u detector even experiment multi detectors multi reactors turns systematic errors including one due nature multiple sources canceled case single reactor plus two detectors near detectors placed suitably case kaska plan reactors detectors investigated detail explicitly shown suffer extra uncertainty due multiple reactors ,hep-ph
6691,6691,used lomb scargle periodogram analysis monte carlo significance tests detect periodicities sigma level beta cephei stars v car v car v car v car methods produce six previously unreported periodicities expected frequency range excited pulsations one v car three v car one v car one v car one six frequencies significant sigma level provide statistical significances periodicities found four stars ,astro-ph.SR
6692,6692,acoustic spacetime corresponding perturbed friedman lemaitre robertson walker universe inherit space isometries original flrw model essentially differs dynamics scale factor manifestly depends equation state matter content despite higher complexity background evolution perturbation equation space substantially simpler density perturbations obey alembert equation canonical formalism reconstructed acoustic spacetime enables one employ klein gordon scalar product consequently fourier decomposition perturbation field provide time independent fourier coefficients time independent spectrum perturbation spectrum depend choice cauchy hypersurface data collected noether constants associated six parameter isometry group define components momentum hyperbolic momentum angular momentum sound ,gr-qc
6693,6693,fully predictive kinetic collective model using first principles phonon spectra relaxation times presented thermal conductivity values obtained si ge c diamond gaas wide range sizes temperatures good agreement experimental data without use fitting parameter validation model open door discuss precise combination kinetic collective contributions heat transport provide useful framework interpret recent complex experiments displaying non fourier behavior ,cond-mat.mtrl-sci
